"ｺｰﾄﾞ","勘定科目名"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"
"6311","雑給","659,817","689,026","705,316","892,752","776,875","769,078","609,489","804,523","824,563","801,481","795,071","753,475"
"6112","旅費交通費","22,865","26,901","35,056","25,452","25,486","26,454","25,964","25,458","27,350","27,205","21,776","30,999"
"6113","広告宣伝費","217,025","465,070","306,980","186,525","199,417","166,525","317,261","568,025","213,031","181,947","203,725","178,925"
"6114","教育訓練費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","接客サービス費","445,546","186,146","219,303","187,219","169,396","254,299","267,515","153,917","173,711","476,985","159,915","166,801"
"6116","コンペ参加諸費","40,565","24,292","29,227","13,064","42,121","59,286","15,610","11,880","0","26,795","30,554","2,759"
"6117","プレイ器具費","56,170","35,432","18,460","0","0","0","0","0","0","230,000","230,000","0"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","285,000","285,000","285,000","285,000","285,000","285,000","285,000","285,000","385,000","285,000","231,000","231,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","社員給与","1,048,352","1,120,411","955,934","1,100,479","1,084,007","1,071,020","997,461","1,143,002","1,039,843","1,001,638","1,016,307","1,047,120"
"6213","従業員賞与","89,000","89,000","89,000","-163,005","89,000","89,000","89,000","-67,000","89,000","19,576","89,000","89,000"
"6312","法定福利費","199,943","198,960","200,880","199,428","160,974","346,626","199,362","302,272","387,596","236,424","177,881","312,078"
"6226","厚生費","3,680","28,920","3,680","3,680","0","3,680","3,680","68,340","3,680","8,472","3,680","3,680"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","412,000","412,000","412,000","412,000","412,000","412,000","412,000","420,952","318,675","318,675","318,675","318,675"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","5,455","5,455","5,455","867,438","5,455","5,455","5,455","66,636","77,287","77,287","77,287","77,287"
"6216","修繕費","49,600","0","0","52,600","30,000","41,510","48,000","41,666","105,000","0","51,500","0"
"6217","事務用消耗品費","22,855","26,613","26,764","25,093","25,036","30,105","34,988","26,511","37,909","32,985","33,472","37,827"
"6218","通信交通費","24,661","28,934","35,505","31,682","29,476","35,155","22,088","32,160","48,225","31,108","34,608","27,784"
"6219","水道光熱費","468,551","448,543","282,570","245,792","157,725","165,964","113,515","146,285","143,023","183,581","142,806","226,041"
"6221","租税公課","171,450","0","0","263,300","0","130,000","24,550","-18,600","45,175","43,525","43,975","43,525"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","46,827","37,780","12,127","60,664","6,973","10,163","0","101,436","909","38,773","36,336","18,182"
"6224","保険料","97,440","0","0","0","0","0","8,650","412,350","60,700","0","60,763","44,310"
"6225","備品消耗品費","3,509","9,794","12,670","19,729","37,028","34,874","25,060","49,187","24,576","20,235","63,258","53,347"
"6227","管理諸費","156,760","45,900","45,900","95,900","45,900","45,900","91,800","101,800","170,900","449,900","186,800","210,900"
"6228","寄附金","1,818","0","0","5,000","0","5,000","0","0","12,500","0","0","0"
"6229","その他の一般管理費","16,500","16,500","0","33,000","16,500","16,500","16,500","0","33,000","16,500","0","33,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","4,472","0","0","0","0"
"6231","雑費","149,332","155,974","176,010","92,485","101,268","94,539","91,426","111,975","72,437","55,512","68,746","51,042"
,"販売費及び一般管理費計","4,694,721","4,336,651","3,857,837","4,935,277","3,699,637","4,098,133","3,704,374","4,792,247","4,294,090","4,563,604","4,077,135","3,957,757"
,"営業利益（損失）","-388,552","272,563","950,072","162,860","467,282","158,729","314,226","-156,523","573,458","262,369","-95,365","-9,238"
"7111","受取利息","0","88","0","0","0","0","0","121","0","0","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","283,000","0","325","11,943","0","0","286,600","0"
,"営業外収益計","0","88","0","0","283,000","0","325","12,064","0","0","286,600","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-388,552","272,651","950,072","162,860","750,282","158,729","314,551","-144,459","573,458","262,369","191,235","-9,238"
