"ｺｰﾄﾞ","勘定科目名"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"
"6111","給与手当","1,326,500","1,340,000","1,122,000","1,354,000","1,465,000","1,331,778","1,273,166","1,267,654","1,147,000","1,292,000","1,516,028","1,269,500"
"6311","雑給","1,609,745","2,128,856","2,319,736","2,299,666","1,866,658","1,977,705","2,051,540","2,370,657","2,467,307","2,294,314","2,470,619","2,319,604"
"6112","旅費交通費","83,425","92,969","77,375","108,150","100,240","88,113","98,753","111,229","107,185","77,783","93,837","93,393"
"6113","広告宣伝費","973,984","513,772","710,939","986,716","666,287","461,701","634,099","576,744","968,792","641,520","682,311","735,208"
"6114","販売促進費","74,311","122,757","108,049","106,158","88,249","49,961","74,691","108,672","62,394","85,315","75,124","92,329"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","262,072","440,914","509,935","538,587","471,042","350,789","455,196","447,854","732,252","443,750","477,454","492,831"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","50,000","0","0","0","0","56,150","98,000","98,000","98,000"
"6312","法定福利費","390,437","397,451","397,451","405,056","370,973","397,451","380,730","381,073","384,440","391,646","375,215","375,215"
"6226","厚生費","75,900","44,000","56,400","44,000","254,878","150,800","120,530","57,265","232,553","151,901","137,111","11,332"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","352,884","520,446","520,446","520,446","520,446","520,446","520,446","520,446","520,446","520,446","520,446","520,446"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273"
"6216","修繕／車両関係費","159,780","56,175","0","28,965","0","0","56,973","818","139,000","0","10,000","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","771"
"6218","通信交通費","11,686","2,203","21,189","2,203","21,384","11,725","11,573","2,203","21,025","11,601","2,203","21,003"
"6219","水道光熱費","800,600","394,736","696,474","530,829","959,859","663,291","785,229","515,622","858,558","518,971","583,787","921,980"
"6221","租税公課","0","1,000","0","2,000","4,200","0","4,233","0","1,000","1,000","0","1,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","6,668"
"6223","接待交際費","0","0","0","0","0","0","0","8,740","0","0","0","0"
"6224","保険料","120,000","60,000","60,000","60,000","66,770","60,000","66,578","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","345,197","306,554","620,339","657,763","305,077","291,244","467,003","482,349","346,079","392,985","417,763","570,918"
"6227","管理諸費","192,330","238,612","191,680","236,970","243,772","290,808","203,680","618,330","220,416","243,680","356,795","241,680"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","8,006,124","7,887,718","8,639,286","9,158,782","8,632,108","7,873,085","8,431,693","8,756,929","9,551,870","8,452,185","9,103,966","9,059,151"
,"営業利益（損失）","-4,274,982","-1,196,570","-1,415,341","257,258","-2,307,934","-3,460,944","-1,147,569","-3,109,838","-2,404,825","-2,447,837","-499,369","-395,545"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","83,334","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","83,334","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-4,358,316","-1,196,570","-1,415,341","257,258","-2,307,934","-3,460,944","-1,147,569","-3,109,838","-2,404,825","-2,447,837","-499,369","-395,545"
