"ｺｰﾄﾞ","勘定科目名"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","627,264","287,869","89,143","94,796","84,952","49,991","53,228","51,180","40,220","65,874","684,140","534,160"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","39,699","54,551","189,673","233,587","248,568","255,888","258,410","292,788","323,681","295,208","321,952","308,146"
"6213","従業員賞与","0","0","135,000","0","421,579","277,667","277,667","277,667","277,667","277,667","277,667","277,667"
"6209",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","0","0","0","0","0","521,478","157,825","249,427","289,840","289,840","677,544","310,765"
"6226","厚生費","10,800","0","0","0","60,000","0","0","0","0","0","0","1,018"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","1,528,761","277,000","277,000","277,000","277,000","277,000","277,000","277,000","277,000","277,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","0","0","0","0","32,728","16,364","16,364","16,364","16,364","16,364","0","0"
"6216","修繕費","228,500","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","16,178","14,478","29,720","76","28,753","14,659","15,153","336","15,356","30,548","0","13,820"
"6219","水道光熱費","71,453","67,485","129,356","0","132,714","86,696","78,338","0","81,338","145,749","0","96,779"
"6221","租税公課","32,800","0","79,900","75,200","26,300","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","907","828","0","2,400","0","0","0","0","0","1,620","0","0"
"6224","保険料","20,610","100,360","111,880","20,610","4,040","201,500","0","0","0","48,210","0","0"
"6225","備品消耗品費","1,164,833","60,708","311,469","6,682","56,324","22,950","26,280","14,797","58,227","117,856","31,131","28,164"
"6227","管理諸費","0","900","7,940","21,455","0","22,273","6,364","40,000","0","8,636","0","1,818"
"6228","諸会費","0","0","6,000","0","0","0","0","0","0","0","0","0"
"6229","清掃・衛生費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,593,078","2,332,764","4,407,521","2,530,952","3,221,765","3,538,117","3,021,671","3,345,054","3,403,220","3,499,456","4,468,213","3,911,309"
,"営業利益（損失）","-2,895,397","386,004","-797,914","744,209","-240,952","-183,709","885,796","832,223","671,581","523,632","-414,198","385,941"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","3,298","7,191","7,984","14,789","0","0","4,953","162,709"
,"営業外収益計","0","0","0","0","3,298","7,191","7,984","14,789","0","0","4,953","162,709"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,895,397","386,004","-797,914","744,209","-237,654","-176,518","893,780","847,012","671,581","523,632","-409,245","548,650"
