"ｺｰﾄﾞ","勘定科目名"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"
"6219","水道光熱費","212,033","267,180","194,290","235,810","187,095","337,301","247,557","346,934","259,250","140,545","203,066","264,034"
"6221","租税公課","0","0","0","1,000","0","0","0","0","0","0","0","0"
"6222","寄付金","10,000","0","0","0","0","0","0","0","0","0","0","5,000"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","40,000","20,000","20,000","20,000"
"6225","備品消耗品費","114,983","155,024","138,867","514,759","183,072","175,924","178,761","53,472","530,350","99,449","113,185","184,771"
"6227","管理諸費","127,252","205,236","114,052","168,462","121,692","158,552","222,282","32,841","0","179,290","175,967","149,802"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","7,620","0","0","2,400","0","0","0","0","0"
,"販売費及び一般管理費計","4,138,275","4,132,601","4,408,109","4,799,835","4,141,700","3,904,235","4,127,802","3,261,875","2,995,303","4,238,223","4,094,685","4,781,244"
,"営業利益（損失）","-1,011,742","-1,131,219","424,778","-581,562","160,341","29,229","653,003","-2,355,928","-2,976,233","-114,195","640,708","933,510"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","6","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","6","0","0","0","0","0"
,"経常利益（損失）","-1,011,742","-1,131,219","424,778","-581,562","160,341","29,229","652,997","-2,355,928","-2,976,233","-114,195","640,708","933,510"
