"ｺｰﾄﾞ","勘定科目名"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"
,"営業利益（損失）","-950,622","-139,094","-246,019","-136,611","-1,056,029","-1,713,893","-473,623","285,298","425,749","-296,422","-680,387","182,446"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","10","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","5,000","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","5,000","0","0","0","0","0","0","0","0","0","10","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","6,311","0","0","0","0","0","0","0","550"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","100,000","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","6,311","0","100,000","0","0","0","0","0","550"
,"経常利益（損失）","-945,622","-139,094","-246,019","-142,922","-1,056,029","-1,813,893","-473,623","285,298","425,749","-296,422","-680,377","181,896"
