"ｺｰﾄﾞ","勘定科目名"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,385,100","1,407,859","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100"
"6216","修繕／車両関係費","15,000","0","62,560","0","86,250","23,000","50,450","87,250","175,440","224,050","12,650","31,183"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","19","0","0"
"6218","通信交通費","41,608","21,684","53,769","33,294","29,467","46,082","41,692","33,464","42,176","21,830","55,474","33,499"
"6219","水道光熱費","395,875","378,846","372,790","453,903","498,290","655,948","837,545","944,429","807,583","571,842","553,716","714,455"
"6221","租税公課","0","0","0","2,000","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","135,145","337,754","69,894","144,154","186,597","288,772","913,716","142,122","220,919","291,595","210,989","141,906"
"6227","管理諸費","71,687","78,994","55,894","78,994","93,062","79,662","56,562","79,662","56,562","67,662","58,562","67,662"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","6,650","3,400","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,685,727","5,071,805","5,214,183","5,080,089","4,998,010","5,482,760","6,377,497","5,832,872","5,769,514","6,067,721","5,919,632","5,498,449"
,"営業利益（損失）","-923,140","-101,096","1,254,757","-37,933","1,232,959","815,901","-824,431","-182,742","-501,497","1,303,474","666,562","-168,970"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","800,800","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","800,800","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-15","15","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-15","15","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-923,125","-101,111","1,254,757","-37,933","1,232,959","815,901","-824,431","-182,742","299,303","1,303,474","666,562","-168,970"
