"ｺｰﾄﾞ","勘定科目名"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"," 6年  7月"," 6年  8月"
"7118","雑収入","0","111,916","345,614","152,400","151,200","151,800","769,384","213,318","151,200","151,800","151,500","151,500"
,"営業外収益計","57","111,935","345,614","152,400","151,200","151,800","769,467","213,318","151,200","152,100","151,500","151,500"
"7511","支払利息","1,335","1,414,031","4,914","0","7,367","8,950","3,868","14,193","20,740","0","14,436","43,943"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","10,367","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","1,335","1,424,398","4,914","0","7,367","8,950","3,868","14,193","20,740","0","14,436","43,943"
,"経常利益（損失）","-1,235,375","1,868,779","306,167","-305,791","1,451,285","713,509","2,029,638","-492,186","1,181,379","403,632","-131,679","2,731,522"
