"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"6114","販売促進費","44,291","75,064","19,878","30,208","49,817","18,719","15,524","25,992","19,324","73,853","79,553","96,141"
"6115","荷造発送費","0","0","2,270","0","840","0","0","0","840","0","0","1,700"
"6116","外注費","0","0","0","0","0","0","0","58,436","300,545","136,000","114,000","53,491"
"6117","支払手数料","393,742","602,863","357,988","452,971","455,399","379,363","424,860","580,837","542,207","408,518","27,347","495,741"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","331,250","331,250","0","-1,045,000","0","-280,000","0","0","0","140,000","176,667","1,696,000"
"6312","法定福利費","396,522","426,310","426,310","382,121","320,801","320,801","320,801","351,960","368,772","361,049","360,641","489,951"
"6226","厚生費","0","0","0","2,727","0","26,532","0","0","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","214,008","214,008","214,008","214,100","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","0","0","0","0","40,000","5,000","5,000","14,000","5,000","5,000","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","6,735","6,107","9,814","2,212","5,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212"
"6219","水道光熱費","83,418","102,000","121,113","153,692","140,766","118,535","101,802","121,479","129,309","126,370","104,950","103,307"
"6221","租税公課","0","1,000","2,000","0","2,000","0","0","0","0","2,000","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","10,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","41,525","29,171","34,973","41,961","39,318","40,721","39,728","16,458","26,900","15,271","13,307","26,892"
"6227","管理諸費","18,367","18,367","29,576","18,367","25,376","18,367","18,762","18,367","25,376","21,167","18,367","25,376"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","5,500"
,"販売費及び一般管理費計","5,160,272","5,374,799","4,900,361","3,767,584","4,625,892","4,416,245","4,567,765","4,738,502","4,979,754","4,977,938","4,498,842","6,515,658"
,"営業利益（損失）","214,428","-454,836","466,464","1,387,691","388,851","16,713","579,049","431,596","578,797","1,739,610","373,960","-1,017,737"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","214,428","-454,836","466,464","1,387,691","388,851","16,713","579,049","431,596","578,797","1,739,610","373,960","-1,017,737"
