"ｺｰﾄﾞ","勘定科目名"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"
"6218","通信交通費","14,698","12,017","15,105","12,713","12,076","15,993","18,603","16,577","18,785","16,362","16,044","18,272"
"6219","水道光熱費","705,723","583,670","844,286","500,114","555,539","380,604","644,387","502,488","607,255","416,046","466,562","216,360"
"6221","租税公課","0","8,000","2,000","6,000","6,000","8,000","4,000","4,000","8,000","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","1,250","0","0","0","0","0","0","0","0","0"
"6224","保険料","29,120","29,120","29,120","27,560","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","658,189","639,569","2,332,312","546,564","560,428","1,189,784","533,317","542,240","393,126","245,707","217,964","363,141"
"6227","管理諸費","161,634","179,302","561,463","169,946","166,910","186,248","158,910","381,870","188,260","69,236","37,560","73,906"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","20,000","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","8,926,045","8,956,425","10,906,924","7,916,703","8,280,124","9,073,933","8,937,238","8,342,186","7,663,241","5,581,308","4,871,199","5,845,190"
,"営業利益（損失）","4,067,901","3,373,113","-741,571","1,984,269","3,123,971","3,455,033","2,639,810","134,681","1,469,934","-2,647,431","-2,575,946","20,471"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","162,000","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","162,000","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","-3","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","200,000","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","200,000","0","-3","0","0","0","0","0","0","0"
,"経常利益（損失）","4,067,901","3,373,113","-941,571","1,984,269","3,123,974","3,455,033","2,639,810","134,681","1,469,934","-2,647,431","-2,413,946","20,471"
