"ｺｰﾄﾞ","勘定科目名"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"
"6216","修繕費","0","0","0","228,500","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","11,334","13,533","13,345","16,178","14,478","29,720","76","28,753","14,659","15,153","336","15,356"
"6219","水道光熱費","40,879","51,613","58,499","71,453","67,485","129,356","0","132,714","86,696","78,338","0","81,338"
"6221","租税公課","0","0","45,210","32,800","0","79,900","75,200","26,300","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","907","828","0","2,400","0","0","0","0","0"
"6224","保険料","59,810","0","20,610","20,610","100,360","111,880","20,610","4,040","201,500","0","0","0"
"6225","備品消耗品費","249,602","42,520","228,299","1,164,833","60,708","311,469","6,682","56,324","22,950","26,280","14,797","58,227"
"6227","管理諸費","0","0","0","0","900","7,940","21,455","0","22,273","6,364","40,000","0"
"6228","諸会費","0","0","0","0","0","6,000","0","0","0","0","0","0"
"6229","清掃・衛生費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,460,255","1,464,950","1,657,782","3,593,078","2,332,764","4,407,521","2,530,952","3,221,765","3,538,117","3,021,671","3,345,054","3,403,220"
,"営業利益（損失）","-2,266,855","-1,184,134","-1,115,740","-2,895,397","386,004","-797,914","744,209","-240,952","-183,709","885,796","832,223","671,581"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","3,298","7,191","7,984","14,789","0"
,"営業外収益計","0","0","0","0","0","0","0","3,298","7,191","7,984","14,789","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,266,855","-1,184,134","-1,115,740","-2,895,397","386,004","-797,914","744,209","-237,654","-176,518","893,780","847,012","671,581"
