"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"6214","減価償却費","173,683","173,683","173,683","415,968","182,424","182,424","182,424","182,424","182,424","182,424","182,424","182,424"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000"
"6216","修繕／車両関係費","109,500","169,182","50,000","0","0","0","0","0","16,000","0","0","23,000"
"6217","事務用消耗品費","20,817","19,020","14,863","7,150","41,390","800","7,559","25,490","7,732","0","3,933","3,936"
"6218","通信交通費","8,302","26,837","8,290","22,515","8,228","8,157","14,524","13,939","26,953","8,162","11,122","23,424"
"6219","水道光熱費","272,317","452,385","436,352","543,645","346,524","457,295","335,722","548,161","397,377","481,621","431,867","485,307"
"6221","租税公課","0","0","0","1,000","0","4,000","5,000","0","0","4,000","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","6,163","0","0","0","0"
"6224","保険料","38,891","38,891","38,891","68,999","38,891","38,891","38,891","38,891","38,891","38,891","38,891","38,891"
"6225","備品消耗品費","869,639","581,107","517,825","259,405","457,314","547,115","795,028","475,333","476,350","419,901","375,959","691,462"
"6227","管理諸費","280,943","292,582","224,200","240,375","248,462","281,497","255,859","267,309","241,793","276,776","241,358","282,917"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","21,000","0","1,000","7,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,287,068","7,476,769","6,542,455","6,758,877","6,642,399","6,985,498","8,209,708","7,713,119","6,565,282","7,178,912","6,548,521","8,420,228"
,"営業利益（損失）","-1,843,588","-547,602","-2,078,418","-2,803,123","961,973","1,517,008","4,251,001","1,584,115","-1,640,210","75,251","-495,398","-721,202"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","23,571","23,293","23,023","18,840","9,793","0","14,857","17,661","14,489","9,905","12,635","14,649"
,"営業外収益計","23,571","23,293","23,023","18,840","9,793","0","14,857","17,661","14,489","9,905","12,635","14,649"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","798","0","0","0","0","0","0","0","0","0","-19","19"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","798","0","0","0","0","0","0","0","0","0","-19","19"
,"経常利益（損失）","-1,820,815","-524,309","-2,055,395","-2,784,283","971,766","1,517,008","4,265,858","1,601,776","-1,625,721","85,156","-482,744","-706,572"
