"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","50,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","49,378","284,834","182,359","100,352","90,342","56,847","21,618","11,650","84,760","276,975","224,440","102,150"
"6227","管理諸費","33,808","35,208","33,808","33,808","37,026","75,708","28,100","28,100","33,708","93,708","39,316","89,108"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","20,000","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","8,000","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,327,709","3,613,872","3,383,549","3,157,557","3,189,681","3,253,043","2,806,650","2,556,904","3,316,863","3,863,881","4,398,979","3,888,140"
,"営業利益（損失）","-1,665,265","-192,964","-730,422","-778,879","-573,647","-116,732","-2,304,136","-2,507,008","459,543","1,032,190","1,992,939","-700,618"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-1,665,265","-192,964","-730,422","-778,879","-573,647","-116,732","-2,304,136","-2,507,008","459,543","1,032,190","1,992,939","-700,618"
