"ｺｰﾄﾞ","勘定科目名"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"
"6215","地代家賃","933,000","933,000","933,000","933,000","933,000","533,000","533,000","533,000","933,000","933,000","533,000","133,000"
"6216","修繕／車両関係費","240,500","294,000","515,245","86,733","227,750","5,000","0","0","0","0","0","0"
"6217","事務用消耗品費","20,292","10,972","0","13,480","0","0","0","0","0","0","0","0"
"6218","通信交通費","8,368","17,802","25,206","2,203","27,663","15,923","13,787","18,792","15,287","10,475","15,279","2,203"
"6219","水道光熱費","529,156","407,895","676,799","507,514","564,073","450,926","339,305","139,764","125,602","123,891","126,489","104,514"
"6221","租税公課","5,000","8,000","8,000","4,000","2,000","0","0","0","0","0","0","0"
"6222","寄付金","10,000","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","43,892","43,892","43,892","43,892","43,892","43,892","43,892","43,892","43,892","43,892","13,892","13,892"
"6225","備品消耗品費","551,372","663,219","273,501","248,824","290,451","152,745","8,360","9,049","0","0","0","0"
"6227","管理諸費","281,673","295,175","282,288","304,244","272,701","192,004","49,008","48,864","29,200","28,000","28,000","28,000"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,000","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","9,424,127","9,515,095","9,806,357","8,362,506","7,921,426","5,426,745","4,719,003","4,477,446","3,505,294","3,464,825","2,894,120","2,418,270"
,"営業利益（損失）","-349,501","1,927,468","864,491","-1,448,682","-3,224,801","-4,932,150","-4,715,635","-4,513,625","-4,067,432","-3,510,665","-3,290,010","-2,418,270"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","940","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","940","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-349,501","1,926,528","864,491","-1,448,682","-3,224,801","-4,932,150","-4,715,635","-4,513,625","-4,067,432","-3,510,665","-3,290,010","-2,418,270"
