"ｺｰﾄﾞ","勘定科目名"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"
,"当期売上原価","215,928,271","162,779,139","105,530,887","138,332,678","106,700,975","109,899,294","246,039,416","7,943,925","6,167,755","7,927,010","8,821,501","7,023,520"
,"売上総利益","243,654,107","210,084,299","183,897,049","125,755,026","191,022,277","197,988,687","316,007,542","24,643,443","22,018,890","25,745,128","24,232,398","29,616,413"
"6111","給与手当","35,118,658","35,950,484","24,913,077","25,158,636","24,739,102","24,769,464","25,235,552","3,013,373","3,127,509","3,402,611","2,743,860","2,965,078"
"6311","雑給","47,492,877","43,143,097","43,624,446","40,682,312","44,328,481","45,830,267","44,208,505","0","0","0","305,500","0"
"6112","旅費交通費","2,914,691","3,312,268","3,189,385","2,836,644","3,455,889","3,631,272","3,341,155","515,166","511,911","5,819,057","-749,574","-562,332"
"6113","広告宣伝費","14,698,465","10,513,881","12,926,761","10,005,816","9,500,167","10,829,770","6,122,007","368,437","567,655","1,184,003","237,565","292,564"
"6114","販売促進費","3,566,575","3,166,878","1,377,413","1,334,150","1,597,670","1,669,056","1,489,942","0","0","0","0","0"
"6115","荷造発送費","468,740","377,035","376,254","330,589","392,259","360,498","354,379","0","0","18,179","0","897"
"6116","外注費","5,575,653","3,619,858","1,467,689","1,199,129","1,071,071","1,459,674","1,455,686","510,000","510,000","510,000","510,000","510,000"
"6117","支払手数料","17,123,856","17,634,189","14,557,354","14,177,112","14,410,539","14,640,337","19,456,348","733,234","2,712,909","-1,986,510","476,308","409,210"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","2,700,001","2,700,001","2,700,001","2,700,001","2,700,001","2,700,001","62,700,001","2,800,000","1,900,000","1,900,000","11,800,000","6,800,000"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","2,673,415","2,649,083","1,628,249","1,628,249","1,628,249","1,628,249","1,628,249","200,000","200,000","832,619","200,000","200,000"
"6312","法定福利費","7,082,486","7,574,955","5,806,245","8,034,285","9,021,387","6,046,009","10,318,568","-248,192","-16,719","855,555","3,305,808","1,092,448"
"6226","厚生費","7,598,586","5,233,998","3,042,972","3,796,788","7,352,905","1,755,871","2,767,156","266,357","81,702","514,975","953,335","1,181,781"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","13,499,733","12,710,568","13,010,138","13,010,138","13,010,138","13,010,138","23,090,391","7,852,441","7,852,441","7,852,441","7,852,441","7,852,441"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","28,309,621","27,500,431","24,321,159","23,263,270","24,113,069","24,180,867","23,942,616","1,707,945","1,707,945","1,693,445","1,693,445","1,693,445"
"6216","修繕／車両関係費","3,241,506","1,258,876","3,022,779","2,906,248","5,696,073","3,657,934","12,438,461","491,976","1,367,459","1,596,711","1,085,547","1,061,258"
"6217","事務用消耗品費","5,316","35,266","33,350","12,401","27,392","33,312","89,218","0","0","0","0","0"
"6218","通信交通費","968,600","849,781","1,009,209","558,261","546,806","559,968","2,091,898","299,773","215,347","61,243","339,691","205,167"
"6219","水道光熱費","15,041,300","13,232,043","12,751,934","12,017,119","12,785,517","13,629,070","9,398,333","204,146","194,108","425,925","68,486","381,944"
"6221","租税公課","402,900","937,892","3,993,800","143,084","3,936,800","63,390","10,299,519","56,100","123,600","951,550","0","55,300"
"6222","寄付金","0","30,000","0","1,000","12,000","20,000","30,000","10,000","0","19,000","1,035,000","0"
"6223","接待交際費","598,437","1,012,672","946,941","1,652,115","1,706,176","1,189,052","1,896,281","839,600","743,936","875,234","658,363","606,789"
"6224","保険料","679,306","631,276","437,556","444,726","444,726","444,726","2,147,550","245,336","615,466","597,816","241,236","625,716"
"6225","備品消耗品費","9,769,585","10,146,073","9,165,962","9,491,233","11,946,496","10,047,327","27,752,219","105,934","367,481","207,938","58,457","65,325"
"6227","管理諸費","7,902,312","4,250,768","4,070,760","4,631,342","4,519,871","4,297,994","5,022,229","743,102","2,751,782","719,112","295,175","641,885"
"6228","リース／レンタル料","0","0","0","0","0","9,300","0","32,800","0","0","0","0"
"6229","諸会費","253,000","634,500","422,460","371,800","346,345","184,300","194,800","351,000","173,000","123,000","123,000","23,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","23,550","20,676","30,000","7,604","2,000","6,000","4,576","0","0","0","50","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","227,709,169","209,126,549","188,825,894","180,394,052","199,291,129","186,653,846","297,475,639","21,098,528","25,707,532","28,173,904","33,233,693","26,101,916"
,"営業利益（損失）","15,944,938","957,750","-4,928,845","-54,639,026","-8,268,852","11,334,841","18,531,903","3,544,915","-3,688,642","-2,428,776","-9,001,295","3,514,497"
"7111","受取利息","6,444","64","33","17","144","1,977","4,550,137","23","27","0","51","411"
"7112","為替差益","0","0","0","0","0","0","13,220,039","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","1,800","0","0","2,250,107","0","5,000,000","0","0","678"
"7118","雑収入","1,556,136","689,101","1,579,786","112,488,472","602,633","734,120","5,807,634","30,574","513,790","16,301,004","409,729","145,903"
,"営業外収益計","1,562,580","689,165","1,579,819","112,490,289","602,777","736,097","25,827,917","30,597","5,513,817","16,301,004","409,780","146,992"
"7511","支払利息","945,063","975,281","1,095,006","553,645","896,861","921,103","780,895","790,848","890,541","697,604","933,584","963,025"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","1,835,441","0","0","0","0","0"
"7513","現金過不足","52,970","36,666","13,474","307","1,002","2,004","-131,415","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","1,030,999","0","0","0","0","9,303,567","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","116,919","0","0","0","0","1,750,000"
,"営業外費用計","998,033","2,042,946","1,108,480","553,952","897,863","923,107","11,905,407","790,848","890,541","697,604","933,584","2,713,025"
,"経常利益（損失）","16,509,485","-396,031","-4,457,506","57,297,311","-8,563,938","11,147,831","32,454,413","2,784,664","934,634","13,174,624","-9,525,099","948,464"
