"ｺｰﾄﾞ","勘定科目名"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"
"6111","給与手当","865,348","867,348","890,348","847,180","901,000","1,162,255","1,163,000","1,151,500","985,000","943,000","945,755","979,975"
"6311","雑給","2,211,134","2,272,928","2,403,733","2,167,398","1,795,023","1,926,484","2,596,082","2,327,704","2,271,333","2,158,568","1,641,975","1,400,875"
"6112","旅費交通費","56,562","52,626","60,313","46,443","56,000","67,528","60,573","59,576","45,998","57,265","43,224","28,518"
"6113","広告宣伝費","951,123","857,661","885,424","947,605","817,759","911,403","1,074,931","970,726","960,433","920,672","300,236","287,308"
"6114","販売促進費","37,691","69,573","65,597","92,374","76,699","47,795","66,897","70,641","96,477","74,693","18,963","21,105"
"6115","荷造発送費","950","0","0","0","0","0","611","0","338","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","218,706","218,689","218,829","232,729","251,490","234,602","338,472","195,083","214,238","209,156","152,321","144,660"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","291,796","48,000","48,000","48,000","48,000","48,000","239,372","48,000","48,000","48,000","0","0"
"6312","法定福利費","188,299","120,980","120,980","118,175","113,775","113,775","174,503","141,825","113,772","116,508","147,341","147,341"
"6226","厚生費","184,239","141,846","30,092","325,943","37,341","87,490","158,959","159,944","186,920","5,000","-4,182","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","160,764","160,764","160,764","132,076","169,132","169,132","169,132","169,132","169,132","169,132","169,132","169,132"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","463,741","463,741","463,741","472,328","463,740","463,740","463,740","463,740","463,740","463,740","370,992","370,992"
"6216","修繕／車両関係費","16,500","313,336","181,609","240,500","80,858","410,473","110,000","118,760","318,500","11,000","0","0"
"6217","事務用消耗品費","11,072","2,700","12,270","907","1,521","11,338","4,877","11,212","15,212","2,847","545","0"
"6218","通信交通費","2,702","2,702","2,855","2,703","3,278","2,703","2,856","2,932","2,703","2,703","2,703","2,703"
"6219","水道光熱費","464,410","334,985","512,488","396,793","589,000","364,576","465,375","350,812","532,611","321,321","439,501","242,733"
"6221","租税公課","4,000","4,000","2,000","3,994","2,000","2,000","6,000","1,000","4,000","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","9,091","0","0","0","0","0","0"
"6224","保険料","26,050","26,050","26,050","26,050","27,560","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","653,509","749,320","613,338","1,762,398","698,337","563,674","874,723","558,245","542,270","394,446","256,188","180,121"
"6227","管理諸費","121,650","229,569","118,360","103,969","114,732","379,881","130,877","105,972","118,587","100,434","56,001","21,674"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","16,800","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","200","0","0","0","0"
,"販売費及び一般管理費計","6,930,246","6,936,818","6,816,791","7,967,565","6,247,245","7,017,740","8,125,980","6,932,004","7,114,264","6,023,485","4,565,695","4,022,137"
,"営業利益（損失）","1,870,951","2,644,320","2,496,351","1,072,397","1,752,383","2,664,565","4,548,222","3,436,520","1,451,129","2,729,310","-2,669,110","-1,750,900"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-5,028","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","200,000","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-5,028","0","0","200,000","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,875,979","2,644,320","2,496,351","872,397","1,752,383","2,664,565","4,548,222","3,436,520","1,451,129","2,729,310","-2,669,110","-1,750,900"
