"ｺｰﾄﾞ","勘定科目名"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"
,"販売費及び一般管理費計","5,354,623","5,169,588","4,042,795","3,939,518","3,984,081","3,807,376","3,913,333","3,849,736","3,972,308","3,870,946","3,733,352","4,118,719"
,"営業利益（損失）","1,634,787","670,762","438,106","413,031","1,485,787","646,877","672,077","537,943","717,071","436,201","-258,481","483,888"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","2,500,000","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","2,500,000","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","-308","0","0","0","0","0","0","-27","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","961,473","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","-308","0","0","0","0","0","0","961,446","0"
,"経常利益（損失）","1,634,787","670,762","438,106","413,339","3,985,787","646,877","672,077","537,943","717,071","436,201","-1,219,927","483,888"
