"ｺｰﾄﾞ","勘定科目名"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"
"6117","支払手数料","69,773","58,891","80,882","65,291","68,291","172,582","61,259","176,391","66,127","73,591","382,018","56,346"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","705,416","352,708","352,708","352,708","352,708"
"6209",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","478,113","275,277","501,759","501,759","605,700","831,345","0","474,875","623,475","188,713","304,128","263,715"
"6226","厚生費","80,056","2,520","0","7,897","0","18,625","0","32,407","0","0","0","9,780"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","248,000","248,000","248,000","248,000","248,000","199,808","245,000","245,000","245,000","245,000","245,000","245,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","335,364","386,364","386,364","386,364","643,864","832,364","950,864","954,864","917,364","917,364","917,364","949,364"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","48,593","42,190","54,966","42,656","73,749","112,912","6,255","156,468","86,614","62,484","165,362","73,539"
"6219","水道光熱費","29,206","30,623","39,065","53,451","50,342","55,560","5,290","31,393","61,779","78,759","76,738","52,435"
"6221","租税公課","0","17,000","0","4,900","0","41,100","0","0","44,000","6,000","49,800","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","2,300","0","0","0","0","0","3,000","0","0","9,080","0","2,000"
"6224","保険料","84,537","4,897","4,897","77,297","-110,953","4,897","22,177","526,177","42,127","10,814","10,814","84,184"
"6225","備品消耗品費","70,759","22,974","90,883","98,881","356,861","1,219,213","5,131","368,389","227,316","339,892","169,077","542,929"
"6227","管理諸費","52,334","50,000","50,000","64,845","55,600","86,000","20,000","490,000","50,000","78,191","58,873","50,000"
"6228","諸会費","8,000","0","10,000","0","24,000","21,400","0","0","2,000","12,000","0","0"
"6229","清掃・衛生費","0","30,000","0","30,000","30,000","0","0","35,666","40,000","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","36,830","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","3,000","0"
,"販売費及び一般管理費計","3,566,362","3,253,750","3,826,169","3,580,466","4,231,031","6,403,962","4,579,267","6,627,447","5,361,197","4,970,474","5,688,208","6,137,069"
,"営業利益（損失）","-2,588,180","-2,561,131","-3,319,601","-3,240,201","30,709,866","4,769,830","1,781,369","-6,138,076","-3,927,266","1,248,025","18,133,355","7,534,542"
"7111","受取利息","0","0","375","57","0","78","0","0","301","54","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","51","239","0","0","0","0","0"
"7118","雑収入","52,743","68,857","15,519","34,133","168,651","908,509","89,727","105,290","111,131","152,991","110,304","146,814"
,"営業外収益計","52,743","68,857","15,894","34,190","168,651","908,638","89,966","105,290","111,432","153,045","110,304","146,814"
"7511","支払利息","-67,684","63,859","33,095","31,736","0","963,221","-33,771","0","64,591","32,099","30,597","5,892"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","50,000","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-67,684","63,859","33,095","31,736","0","1,013,221","-33,771","0","64,591","32,099","30,597","5,892"
,"経常利益（損失）","-2,467,753","-2,556,133","-3,336,802","-3,237,747","30,878,517","4,665,247","1,905,106","-6,032,786","-3,880,425","1,368,971","18,213,062","7,675,464"
