"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"6117","支払手数料","600,333","830,726","652,211","876,728","675,839","1,141,492","543,874","717,697","569,107","543,229","597,212","70,402"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","437,500","437,500","437,500","437,500","0","-1,350,000","0","-400,000","0","0"
"6312","法定福利費","408,168","419,276","413,670","408,066","408,066","408,066","408,066","390,478","399,261","399,261","399,261","399,261"
"6226","厚生費","0","0","0","0","0","6,800","0","13,600","0","6,000","5,000","5,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","64,404","64,404","64,404","64,404","64,404","64,404","64,404","64,457","61,185","61,185","61,185","61,185"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","20,000","0","0","0"
"6217","事務用消耗品費","16,630","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","16,662","27,716","16,854","16,761","16,736","5,331","27,047","16,411","5,331","27,098","5,331","27,266"
"6219","水道光熱費","66,509","76,090","54,699","51,255","43,900","51,384","58,025","89,045","74,501","66,197","54,670","59,419"
"6221","租税公課","0","0","0","0","4,000","0","0","4,000","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","10,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","17,034","166,163","53,371","66,994","42,567","37,267","78,214","37,248","73,703","51,440","30,670","15,702"
"6227","管理諸費","10,220","11,830","10,220","10,220","10,220","10,220","10,220","11,830","10,220","10,220","10,220","10,220"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","40,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,691,347","5,210,745","5,060,379","5,475,494","5,269,622","5,513,762","4,541,098","3,700,260","4,560,815","5,160,011","5,036,055","4,326,797"
,"営業利益（損失）","1,771,541","1,356,022","3,931,638","706,382","423,862","2,440","488,880","-652,340","1,387,601","-1,232,094","-813,659","1,029,446"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","20","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","20","0","0","0","0"
,"経常利益（損失）","1,771,541","1,356,022","3,931,638","706,382","423,862","2,440","488,880","-652,360","1,387,601","-1,232,094","-813,659","1,029,446"
