"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"6216","修繕／車両関係費","139,800","0","0","0","115,964","0","139,175","30,000","0","30,000","0","38,400"
"6217","事務用消耗品費","9,038","9,835","6,907","23,945","6,215","0","23,485","7,737","6,549","9,219","4,978","20,962"
"6218","通信交通費","34,426","25,791","3,124","57,335","34,279","25,718","3,124","56,938","34,247","25,749","34,308","3,429"
"6219","水道光熱費","529,487","438,478","430,741","598,409","586,965","486,660","450,447","379,962","371,328","381,910","483,597","34,215"
"6221","租税公課","0","0","0","1,000","0","0","0","1,000","0","0","1,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","53,146","61,538","92,101","128,182","25,418","155,669","468,333","74,545","102,020","76,700","171,849","3,196,743"
"6227","管理諸費","48,428","49,829","36,427","51,827","36,427","65,429","64,429","70,806","67,829","68,426","67,829","71,069"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","3,000","0","10,000","0","0","10,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,114,045","2,735,321","2,916,382","3,043,004","2,964,947","3,194,175","3,630,273","3,384,770","3,357,712","3,366,533","3,901,344","6,652,904"
,"営業利益（損失）","377,099","739,384","3,041,436","1,838,894","576,950","2,635,848","1,046,079","2,564,265","1,782,251","1,958,909","3,361,559","-1,409,730"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","-421","421","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","-421","421","0","0","0","0"
,"経常利益（損失）","377,099","739,384","3,041,436","1,838,894","576,950","2,635,848","1,046,500","2,563,844","1,782,251","1,958,909","3,361,559","-1,409,730"
