"ｺｰﾄﾞ","勘定科目名"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"," 6年  7月"," 6年  8月"
"6116","外注費","141,000","116,000","87,000","110,400","0","110,400","0","0","0","0","0","0"
"6117","支払手数料","418,638","263,970","592,025","468,162","514,506","467,096","754,372","405,842","366,858","394,706","357,329","466,766"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","112,917","322,917","322,917","322,917","322,917","195,833","195,833","154,167","154,167","154,167","237,500","237,500"
"6312","法定福利費","438,971","436,723","426,777","419,908","529,871","702,290","260,544","482,534","332,371","332,555","321,436","364,388"
"6226","厚生費","147,560","-14,545","77,205","50,830","34,005","29,062","12,966","37,923","2,077","27,639","60,000","27,862"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","54,923","51,253","51,253","51,253","51,253","51,253","51,253","51,253","51,253","51,253","51,253","51,253"
"6234","リース料","0","0","0","0","0","0","12,690","0","0","0","12,690","8,600"
"6215","地代家賃","600,000","612,000","612,000","612,000","612,000","612,000","612,000","601,800","601,800","601,800","601,800","601,800"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","5,532","62,335","36,447","2,684","0","41,275","23,367","23,599","43,361","19,816","16,806","17,976"
"6219","水道光熱費","30,026","33,135","66,398","29,016","64,700","84,183","79,891","142,297","113,360","112,980","127,723","82,732"
"6221","租税公課","0","1,200","2,000","0","2,000","1,200","600","2,000","123,000","2,600","0","2,600"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","71,754","29,565","31,089","29,762","17,047","37,800","28,676","15,787","16,108","23,836","28,003","14,828"
"6227","管理諸費","14,560","7,360","14,560","14,560","17,540","21,569","14,560","14,560","14,560","14,560","14,560","45,949"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","100","0","0","0","0","0","0","0","0","0","10,000","0"
,"販売費及び一般管理費計","5,107,487","4,993,590","5,199,208","4,736,596","4,945,617","5,171,544","4,981,567","4,548,770","3,851,938","3,705,676","3,785,731","3,691,320"
,"営業利益（損失）","801,416","-891,313","-572,965","146,155","-650,275","-1,341,793","1,096,840","309,532","724,867","642,112","-682,249","587,524"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","801,416","-891,313","-572,965","146,155","-650,275","-1,341,793","1,096,840","309,532","724,867","642,112","-682,249","587,524"
