ｺｰﾄﾞ,勘定科目名, 4年  6月, 4年  7月, 4年  8月, 4年  9月, 4年 10月, 4年 11月, 4年 12月, 5年  1月, 5年  2月, 5年  3月, 5年  4月, 5年  5月
,販売費及び一般管理費計,"149,575,285","152,813,868","167,039,729","122,357,792",0,0,0,0,0,0,0,0
,営業利益（損失）,"-22,794,867","-7,150,781","-12,951,834","19,989,957",0,0,0,0,0,0,0,0
7111,受取利息,0,0,0,0,0,0,0,0,0,0,0,0
7112,為替差益,0,0,0,0,0,0,0,0,0,0,0,0
7113,ＬＬＰ収入,0,0,0,0,0,0,0,0,0,0,0,0
7114,受取配当金,0,0,0,0,0,0,0,0,0,0,0,0
7118,雑収入,"539,728","347,112","325,854","321,563,481",0,0,0,0,0,0,0,0
,営業外収益計,"539,728","347,112","325,854","321,563,481",0,0,0,0,0,0,0,0
7511,支払利息,0,0,0,0,0,0,0,0,0,0,0,0
7518,手形売却損,0,0,0,0,0,0,0,0,0,0,0,0
7512,為替差損,0,0,0,0,0,0,0,0,0,0,0,0
7513,現金過不足,368,-440,"-11,768","-48,440",0,0,0,0,0,0,0,0
7514,ＬＬＰ損失,0,0,0,0,0,0,0,0,0,0,0,0
7515,繰延資産償却,0,0,0,"9,061,900",0,0,0,0,0,0,0,0
7519,雑損失,"18,920",0,0,"105,722",0,0,0,0,0,0,0,0
,営業外費用計,"19,288",-440,"-11,768","9,119,182",0,0,0,0,0,0,0,0
,経常利益（損失）,"-22,274,427","-6,803,229","-12,614,212","332,434,256",0,0,0,0,0,0,0,0
