"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"6213","従業員賞与","25,000","25,000","25,000","25,000","350,000","89,000","89,000","88,000","188,000","158,560","188,000","188,000"
"6312","法定福利費","182,236","179,084","179,100","153,695","93,344","153,665","153,722","610,098","461,289","437,961","-30,567","320,137"
"6226","厚生費","4,541","20,995","620","10,197","3,680","15,330","4,282","29,314","22,079","25,000","72,684","13,059"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","373,214","286,000","286,000","286,000","433,000","433,000","433,000","442,665","500,000","500,000","500,000","500,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","61,183","0","0","897,669","0","0","21,820","5,455","682,761","682,761","1,699,546","664,372"
"6216","修繕費","352,850","58,800","15,000","157,099","110,830","30,130","55,000","50,000","437,530","74,000","169,960","180,230"
"6217","事務用消耗品費","0","20,403","24,222","3,736","1,635","32,989","10,355","18,074","72,427","35,290","34,503","39,055"
"6218","通信交通費","12,550","15,305","19,029","15,545","12,657","18,700","13,902","12,708","47,775","29,335","37,697","39,980"
"6219","水道光熱費","184,454","233,023","127,678","168,002","121,064","141,499","115,698","110,277","266,375","307,408","260,434","443,023"
"6221","租税公課","132,000","132,000","116,900","0","0","0","114,000","97,600","3,000","71,000","117,600","0"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","9,812","22,481","0","0","0","0","0","0","0","5,111","0"
"6224","保険料","44,310","0","0","6,000","6,000","6,000","-18,000","393,190","60,700","67,760","96,610","114,460"
"6225","備品消耗品費","80,716","36,401","49,224","48,154","23,053","13,386","105,721","34,860","65,275","36,097","117,364","97,170"
"6227","管理諸費","46,800","46,800","440,300","90,800","46,800","46,800","215,735","105,800","147,600","998,600","489,372","172,800"
"6228","寄附金","0","0","0","0","0","0","0","20,000","4,545","0","0","5,455"
"6229","その他の一般管理費","16,500","33,000","16,500","16,500","16,500","0","33,000","16,500","15,500","48,500","15,500","48,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","1,251","0","0","0","0","0","0","3,613","0","0","0","0"
"6231","雑費","31,852","14,123","29,142","10,809","8,761","20,397","31,786","45,129","110,291","98,883","78,339","112,374"
,"販売費及び一般管理費計","3,667,941","3,308,119","3,470,731","4,110,608","3,655,002","3,398,124","3,680,316","6,884,654","8,350,616","8,480,307","9,083,087","7,947,252"
,"営業利益（損失）","142,872","1,422,137","1,477,706","1,375,337","1,133,646","1,065,605","1,203,053","-1,689,254","2,642,095","1,947,741","710,757","1,644,643"
"7111","受取利息","43","159","0","0","0","0","0","166","0","0","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","1,301,185","0","0","0","0","0","0","1,411","2,000","26","0","0"
,"営業外収益計","1,301,228","159","0","0","0","0","0","1,577","2,000","26","0","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","6,640","0","0","0","0","0","0","0","0","0","0","400,000"
,"営業外費用計","6,640","0","0","0","0","0","0","0","0","0","0","400,000"
,"経常利益（損失）","1,437,460","1,422,296","1,477,706","1,375,337","1,133,646","1,065,605","1,203,053","-1,687,677","2,644,095","1,947,767","710,757","1,244,643"
