"ｺｰﾄﾞ","勘定科目名"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","248,000","248,000","248,000","1,728,569","522,000","522,000","522,000","522,000","522,000","522,000","522,000","522,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","408,182","386,364","643,864","832,364","950,864","987,592","933,728","933,728","933,728","965,728","933,728","949,364"
"6216","修繕費","0","228,500","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","68,311","58,834","88,227","142,632","6,331","185,221","101,273","77,637","165,698","88,895","94,494","54,691"
"6219","水道光熱費","97,564","124,904","117,827","184,916","5,290","164,107","148,475","157,097","76,738","133,773","207,179","51,224"
"6221","租税公課","45,210","37,700","0","121,000","75,200","26,300","44,000","6,000","49,800","0","0","38,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","20,000","0"
"6223","接待交際費","0","907","828","0","5,400","0","0","9,080","0","2,000","1,620","0"
"6224","保険料","25,507","97,907","-10,593","116,777","42,787","530,217","243,627","10,814","10,814","84,184","232,784","119,414"
"6225","備品消耗品費","319,182","1,263,714","417,569","1,530,682","11,813","424,713","250,266","366,172","183,874","601,156","1,287,014","111,627"
"6227","管理諸費","50,000","64,845","56,500","93,940","41,455","490,000","72,273","84,555","98,873","50,000","58,636","81,380"
"6228","諸会費","10,000","0","24,000","27,400","0","0","2,000","12,000","0","0","0","0"
"6229","清掃・衛生費","0","30,000","30,000","0","0","35,666","40,000","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","36,830","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","3,000","0","0","0"
,"販売費及び一般管理費計","5,483,951","7,173,544","6,563,795","10,811,483","7,110,219","9,849,212","8,899,314","7,992,145","9,033,262","9,540,289","10,201,284","11,644,860"
,"営業利益（損失）","-4,435,341","-6,135,598","31,095,870","3,971,916","2,525,578","-6,379,028","-4,110,975","2,133,821","18,965,578","8,206,123","-7,327,779","-6,166,083"
"7111","受取利息","375","57","0","78","0","0","301","54","0","0","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","51","239","0","0","0","0","0","0","0"
"7118","雑収入","15,519","34,133","168,651","908,509","89,727","108,588","118,322","160,975","125,093","146,814","719,421","10,662"
,"営業外収益計","15,894","34,190","168,651","908,638","89,966","108,588","118,623","161,029","125,093","146,814","719,421","10,662"
"7511","支払利息","33,095","31,736","0","963,221","-33,771","0","64,591","32,099","30,597","5,892","-65,934","38,937"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","50,000","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","33,095","31,736","0","1,013,221","-33,771","0","64,591","32,099","30,597","5,892","-65,934","38,937"
,"経常利益（損失）","-4,452,542","-6,133,144","31,264,521","3,867,333","2,649,315","-6,270,440","-4,056,943","2,262,751","19,060,074","8,347,045","-6,542,424","-6,194,358"
