"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"6111","給与手当","2,083,419","1,966,137","1,500,028","1,743,177","1,459,155","1,559,200","1,343,738","1,366,135","1,641,119","1,303,643","1,409,781","1,711,259"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","79,435","102,560","67,752","86,212","63,054","70,532","105,289","108,579","107,934","85,182","165,496","326,780"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","50,791","61,591","47,791","65,891","53,091","48,091","69,773","58,891","80,882","65,291","68,291","172,582"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","583,854","390,735","390,735","-357,633","0","481,520","478,113","275,277","501,759","501,759","605,700","621,291"
"6226","厚生費","0","0","20,000","40,570","0","0","80,056","2,520","0","7,897","0","0"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","386,364","386,364","386,364","386,364","386,364","386,364","335,364","386,364","386,364","386,364","643,864","853,864"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","10,057","42,173","72,743","43,672","56,306","61,159","48,593","42,190","54,966","42,656","73,749","58,479"
"6219","水道光熱費","24,104","22,516","28,838","38,585","41,297","30,533","29,206","30,623","39,065","53,451","50,342","30,446"
"6221","租税公課","0","30,000","17,000","0","1,200","17,000","0","17,000","0","4,900","0","41,100"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","1,000","0","0","10,000","0","2,300","0","0","0","0","0"
"6224","保険料","22,177","4,897","4,897","4,897","4,897","67,477","84,537","4,897","4,897","77,297","-110,953","4,897"
"6225","備品消耗品費","2,341","63,329","16,835","136,033","21,417","67,848","70,759","22,974","90,883","98,881","356,861","996,913"
"6227","管理諸費","20,000","478,670","63,112","60,816","56,000","52,079","52,334","50,000","50,000","64,845","55,600","56,000"
"6228","諸会費","0","0","2,000","12,000","0","0","8,000","0","10,000","0","24,000","21,400"
"6229","清掃・衛生費","0","0","0","0","0","0","0","30,000","0","30,000","30,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,120,842","4,408,272","3,476,395","3,118,884","3,011,081","3,700,103","3,566,362","3,253,750","3,826,169","3,580,466","4,231,031","5,753,311"
,"営業利益（損失）","-2,478,955","-3,362,089","-1,574,945","3,854,580","-1,710,422","-3,240,703","-2,588,180","-2,561,131","-3,319,601","-3,240,201","30,709,866","9,947,659"
"7111","受取利息","0","0","325","67","0","0","0","0","375","57","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","199","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","38,013","11,425","29,205","30,351","36,327","28,263","52,743","68,857","15,519","34,133","168,651","1,316,130"
,"営業外収益計","38,212","11,425","29,530","30,418","36,327","28,263","52,743","68,857","15,894","34,190","168,651","1,316,130"
"7511","支払利息","-31,817","0","68,968","34,597","0","67,185","-67,684","63,859","33,095","31,736","0","63,221"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-31,817","0","68,968","34,597","0","67,185","-67,684","63,859","33,095","31,736","0","63,221"
,"経常利益（損失）","-2,408,926","-3,350,664","-1,614,383","3,850,401","-1,674,095","-3,279,625","-2,467,753","-2,556,133","-3,336,802","-3,237,747","30,878,517","11,200,568"
