"ｺｰﾄﾞ","勘定科目名"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"
"6213","従業員賞与","88,000","88,000","88,000","58,666","58,666","-163,334","58,666","58,666","58,666","58,666","58,666","58,666"
"6312","法定福利費","161,319","161,319","137,239","137,239","153,788","168,633","153,788","153,788","153,788","175,417","282,005","277,309"
"6226","厚生費","84,196","155,066","98,933","189,344","42,278","10,384","39,184","57,090","75,020","-12,944","11,733","37,924"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","392,693","392,693","392,769","333,919","333,919","333,919","333,919","333,919","333,919","333,919","333,919","333,919"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","649,313","613,924","590,180","689,104","705,604","750,253","685,391","673,638","767,111","786,507","879,110","829,143"
"6216","修繕／車両関係費","0","0","0","0","87,400","0","0","0","2,455","0","116,510","0"
"6217","事務用消耗品費","0","0","0","0","0","0","600","0","0","0","0","0"
"6218","通信交通費","0","0","0","0","0","0","0","8,804","8,967","0","8,813","8,797"
"6219","水道光熱費","294,957","359,942","372,430","391,072","307,435","324,076","338,163","382,966","328,397","324,059","459,471","338,521"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","109,004","157,869","152,035","160,142","113,101","204,133","114,923","164,276","124,688","238,963","119,695","121,152"
"6227","管理諸費","14,631","30,631","31,946","14,631","30,631","2,631","30,631","2,631","19,946","2,631","75,631","2,631"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","7,200","0","7,200","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","2,000","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,686,547","3,764,891","3,736,863","3,847,306","3,841,559","3,751,267","3,737,790","3,864,987","4,423,920","4,398,417","4,873,536","4,608,936"
,"営業利益（損失）","480,493","41,084","-154,891","535,266","454,678","1,088,899","665,449","201,374","403,547","618,551","673,115","472,139"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-10,000","0","0","0","0","0","-5","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-10,000","0","0","0","0","0","-5","0","0","0","0","0"
,"経常利益（損失）","490,493","41,084","-154,891","535,266","454,678","1,088,899","665,454","201,374","403,547","618,551","673,115","472,139"
