"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"6215","地代家賃","531,898","531,898","531,898","531,899","531,899","531,899","531,898","531,899","531,899","531,898","501,899","501,899"
"6216","修繕／車両関係費","172,000","13,000","0","0","0","0","20,000","0","0","0","0","0"
"6217","事務用消耗品費","798","0","1,936","0","0","200","768","1,868","0","100","0","1,868"
"6218","通信交通費","14,328","14,213","14,266","14,321","14,285","14,305","14,214","14,328","14,439","14,217","14,245","14,219"
"6219","水道光熱費","341,955","349,036","311,797","232,813","322,790","272,095","380,680","269,844","297,627","296,988","353,204","406,603"
"6221","租税公課","0","8,745","0","0","1,000","0","1,000","0","2,000","4,000","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","57,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","491,463","280,706","283,029","226,070","267,842","468,560","235,845","248,154","313,644","252,479","441,553","353,136"
"6227","管理諸費","85,390","124,246","84,870","77,610","112,140","88,610","87,870","88,610","56,310","75,170","102,302","88,930"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","4,500","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,431,024","5,103,049","3,910,241","4,754,115","4,684,606","5,098,996","4,893,112","4,214,590","4,787,788","4,658,018","5,151,249","4,463,091"
,"営業利益（損失）","-1,081,053","-2,536,272","-2,489,541","-121,085","468,797","1,362,884","-175,983","-1,534,324","136,338","-957,600","-818,204","-948,895"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","-11","-7,557","0","0","0","-774","-8,278","8,278","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","200,000","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","199,989","-7,557","0","0","0","-774","-8,278","8,278","0","0"
,"経常利益（損失）","-1,081,053","-2,536,272","-2,689,530","-113,528","468,797","1,362,884","-175,983","-1,533,550","144,616","-965,878","-818,204","-948,895"
