"ｺｰﾄﾞ","勘定科目名"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"
"6218","通信交通費","27,474","31,305","24,921","47,319","26,917","22,517","62,630","409,401","33,848","32,685","36,568","188,928"
"6219","水道光熱費","54,743","59,443","42,792","41,137","5,600","41,416","76,155","4,810,812","66,957","52,127","52,900","71,583"
"6221","租税公課","30,600","6,600","26,000","122,700","0","16,000","0","36,600","36,600","80,200","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","25,000","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","9,988","59,901","61,357","76,964"
"6224","保険料","59,190","20,310","12,630","0","0","0","0","95,940","128,360","39,720","-48,000","0"
"6225","備品消耗品費","-143,568","66,994","138,240","18,985","94,905","158,943","729,751","939,486","235,937","-149,398","237,915","88,052"
"6227","管理諸費","310,791","327,045","-1,007,364","303,798","330,291","544,418","365,404","635,688","121,596","46,128","55,579","52,283"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","3,600","44,000","206,000","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","4,000,000","4,000,000","4,000,000","4,000,000"
,"販売費及び一般管理費計","4,529,122","4,195,809","3,651,616","4,322,675","5,342,380","5,679,332","5,824,118","-44,962,934","14,725,940","10,485,533","11,966,407","11,240,250"
,"営業利益（損失）","-4,529,122","-4,195,804","-3,651,616","-4,322,119","-5,314,678","-5,582,360","-5,709,809","45,287,492","-15,440,592","-10,409,585","-11,408,506","-12,938,242"
"7111","受取利息","0","0","0","0","0","0","0","0","0","1","12","25"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","93,971","3,778,018","154,527","744,768","75,670","129,910","107,822","321,335,527","1,560,065","151,130","165,730","1,215,132"
,"営業外収益計","93,971","3,778,018","154,527","744,768","75,670","129,910","107,822","321,335,527","1,560,065","151,131","165,742","1,215,157"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","-10,000","-105,722","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","2,128,000","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","105,722","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","-10,000","2,128,000","0","0","0","0"
,"経常利益（損失）","-4,435,151","-417,786","-3,497,089","-3,577,351","-5,239,008","-5,452,450","-5,591,987","364,495,019","-13,880,527","-10,258,454","-11,242,764","-11,723,085"
