"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"6111","給与手当","1,348,400","1,553,898","1,791,783","1,366,400","1,525,400","1,555,400","1,314,400","1,750,331","1,494,400","1,310,400","1,430,400","1,767,400"
"6311","雑給","2,033,878","1,718,620","1,530,806","1,690,064","1,767,571","2,549,133","2,405,980","1,579,545","1,842,923","1,839,759","2,082,966","1,991,655"
"6112","旅費交通費","123,834","93,748","85,383","113,647","120,321","102,855","117,804","79,882","100,291","99,591","121,389","111,170"
"6113","広告宣伝費","758,021","360,378","417,804","640,640","557,890","739,937","567,662","468,456","762,306","445,363","915,105","702,322"
"6114","販売促進費","177,748","161,071","183,646","227,082","180,289","109,983","243,419","57,469","248,975","259,519","225,850","146,441"
"6115","荷造発送費","3,700","0","0","2,200","0","0","0","2,200","2,200","4,400","5,200","4,400"
"6116","外注費","0","0","0","0","0","0","0","1,387","0","0","0","0"
"6117","支払手数料","293,672","232,107","199,178","314,067","336,902","492,387","480,101","319,368","331,859","382,730","658,197","374,673"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","60,000","0","0","0","0","445,450","0"
"6312","法定福利費","408,529","408,529","387,260","394,946","394,946","410,006","364,124","364,124","356,733","356,405","490,071","526,042"
"6226","厚生費","25,300","0","53,960","20,120","32,000","5,000","90,919","5,000","76,450","7,800","44,966","7,400"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","173,683","173,683","415,968","182,424","182,424","182,424","182,424","182,424","182,424","182,424","182,424","182,424"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000"
"6216","修繕／車両関係費","169,182","50,000","0","0","0","0","0","16,000","0","0","23,000","56,000"
"6217","事務用消耗品費","19,020","14,863","7,150","41,390","800","7,559","25,490","7,732","0","3,933","3,936","15,400"
"6218","通信交通費","26,837","8,290","22,515","8,228","8,157","14,524","13,939","26,953","8,162","11,122","23,424","26,656"
"6219","水道光熱費","452,385","436,352","543,645","346,524","457,295","335,722","548,161","397,377","481,621","431,867","485,307","399,230"
"6221","租税公課","0","0","1,000","0","4,000","5,000","0","0","4,000","0","2,000","5,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","6,163","0","0","0","0","3,809"
"6224","保険料","38,891","38,891","68,999","38,891","38,891","38,891","38,891","38,891","38,891","38,891","38,891","38,891"
"6225","備品消耗品費","581,107","517,825","259,405","457,314","547,115","795,028","475,333","476,350","419,901","375,959","691,462","766,995"
"6227","管理諸費","292,582","224,200","240,375","248,462","281,497","255,859","267,309","241,793","276,776","241,358","282,917","266,132"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","21,000","0","1,000","7,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,476,769","6,542,455","6,758,877","6,642,399","6,985,498","8,209,708","7,713,119","6,565,282","7,178,912","6,548,521","8,702,955","7,942,040"
,"営業利益（損失）","-547,602","-2,078,418","-2,803,123","961,973","1,517,008","4,251,001","1,584,115","-1,640,210","75,251","-495,398","-1,003,929","-647,222"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","23,293","23,023","18,840","9,793","0","14,857","17,661","14,489","9,905","12,635","14,649","16,958"
,"営業外収益計","23,293","23,023","18,840","9,793","0","14,857","17,661","14,489","9,905","12,635","14,649","16,958"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","-19","19","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","-19","19","0"
,"経常利益（損失）","-524,309","-2,055,395","-2,784,283","971,766","1,517,008","4,265,858","1,601,776","-1,625,721","85,156","-482,744","-989,299","-630,264"
