"ｺｰﾄﾞ","勘定科目名"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"
"6215","地代家賃","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100"
"6216","修繕／車両関係費","51,000","0","3,810","75,400","28,000","0","5,800","78,000","0","0","700,000","315,400"
"6217","事務用消耗品費","0","0","1,868","0","0","0","0","0","0","100","0","0"
"6218","通信交通費","40,316","34,095","41,516","20,956","54,114","21,571","43,106","29,705","58,639","33,271","40,578","33,641"
"6219","水道光熱費","243,784","517,690","1,146,226","695,945","501,294","424,821","324,563","387,188","301,582","321,613","324,440","374,867"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","15,000","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","135,601","129,945","269,751","344,727","178,829","299,938","202,121","150,618","227,591","195,410","439,609","109,769"
"6227","管理諸費","66,894","47,165","48,343","44,794","47,144","44,794","74,094","44,794","51,894","59,687","44,794","46,894"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","17,150","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,242,205","6,569,456","8,227,583","6,912,035","6,085,390","6,458,599","5,295,994","5,098,921","5,206,899","5,107,803","6,149,648","5,239,526"
,"営業利益（損失）","18,133","22,518","-2,188,465","-826,427","-1,021,857","-906,933","-901,596","-1,203,782","441,329","-805,181","-1,247,754","-874,349"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","480,600","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","480,600","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-12","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","-12","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","18,133","22,530","-2,188,465","-826,427","-1,021,857","-906,933","-901,596","-723,182","441,329","-805,181","-1,247,754","-874,349"
