"ｺｰﾄﾞ","勘定科目名"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"
"6111","給与手当","1,044,674","1,030,340","1,067,000","1,070,000","1,130,000","1,130,000","1,130,000","1,130,000","1,065,638","1,044,203","1,080,591","934,000"
"6311","雑給","737,231","590,600","624,736","596,536","734,416","688,107","650,050","359,291","291,066","240,200","299,905","380,705"
"6112","旅費交通費","93,389","61,844","64,754","60,702","142,780","58,058","53,202","48,976","38,295","26,252","52,327","34,338"
"6113","広告宣伝費","539,656","69,822","55,191","23,191","23,191","63,334","50,891","39,159","14,100","28,282","11,118","55,100"
"6114","販売促進費","75,322","83,395","71,434","70,309","66,600","89,615","59,960","54,480","4,340","0","0","542"
"6115","荷造発送費","178,200","171,600","198,000","198,000","204,600","193,855","178,182","197,273","152,727","133,636","190,909","197,273"
"6116","外注費","0","0","0","0","0","63,636","63,636","63,636","0","0","118,182","9,091"
"6117","支払手数料","64,065","24,602","27,169","25,609","28,236","21,718","21,418","20,627","19,859","19,577","19,759","20,159"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","53,000","53,000","53,000","53,000","47,563","53,000","53,000","53,000","0","0","0","0"
"6312","法定福利費","127,810","125,005","130,605","130,605","174,334","130,605","142,163","144,548","144,548","144,548","142,295","116,617"
"6226","厚生費","222,742","110,908","25,611","61,956","121,450","51,110","102,271","15,495","3,091","2,595","0","14,600"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","101,666","101,750","80,420","80,420","80,420","80,420","80,420","80,420","80,420","80,420","80,420","80,420"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","691,578","704,043","691,242","691,242","691,242","691,242","691,242","691,242","556,629","538,447","673,060","673,060"
"6216","修繕／車両関係費","0","0","0","0","28,100","0","0","57,800","0","0","0","0"
"6217","事務用消耗品費","4,147","0","0","0","0","0","5,960","1,290","0","0","218","5,960"
"6218","通信交通費","463","16,186","8,130","946","7,762","16,754","810","16,759","8,217","810","16,501","8,207"
"6219","水道光熱費","345,103","434,965","349,634","431,295","269,361","420,638","242,797","342,503","235,186","191,444","218,578","250,558"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","20,000","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","24,000","24,000","27,560","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","74,030","58,298","196,927","155,681","183,710","140,124","48,409","170,659","69,097","51,884","45,082","12,674"
"6227","管理諸費","63,719","34,069","64,069","36,254","64,069","36,069","64,069","34,069","22,569","23,069","34,069","64,069"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","41,000","20,500","0","0","41,000","0","20,500","20,500","20,500","20,500","20,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","441,850","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,923,145","3,735,427","3,755,982","3,710,746","4,022,834","3,994,285","3,663,480","3,566,727","2,751,282","2,570,867","3,028,514","2,902,873"
,"営業利益（損失）","-1,105,354","-9,189","165,653","688,170","1,314,196","488,325","-19,002","-522,036","-1,232,979","-1,150,226","-769,972","-422,979"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","-30","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","-30","0","0","0","0","0"
,"経常利益（損失）","-1,105,354","-9,189","165,653","688,170","1,314,196","488,325","-18,972","-522,036","-1,232,979","-1,150,226","-769,972","-422,979"
